5.0365301379117655, 6.416293657882172
5.525168815081311, 5.85834316157297
4.418826515452117, 6.132239592452188
5.528480622634166, 6.153988921999991
5.622310650711595, 5.432494202422653
5.341343944269484, 6.7151878368802205
4.521304498191548, 5.645557803896149
5.129707695646176, 6.765195471663039
3.918098619825483, 6.131122524938989
4.8862528509342065, 5.654314434815245
4.465256476552222, 5.054641059947921
6.062657860008797, 5.96315070140251
6.293729475684075, 5.17220685132968
4.483537337481216, 5.941579887623898
5.868987322549621, 6.482392798338324
6.028542664487084, 6.287831657675413
4.900285588032302, 6.048488959441294
4.602604911489217, 5.858639821321818
5.084676377536176, 6.431632468232558
4.291789555576424, 6.44691864703351
4.745271593881238, 6.359087812852347
3.5277962654009083, 7.251449268206119
6.572272757820015, 5.923948763824331
4.888876653902246, 7.046882753816483
4.726913423745645, 6.753029443146158
4.337336282666366, 5.629525674224671
6.10724350315752, 6.296956351293668
5.212578561330904, 5.393550355620681
4.981960669110719, 6.674721790286868
6.288045371961868, 6.538978184102307
5.707700076959259, 6.502449057785532
4.894985294282066, 6.163019029489011
5.133492572843787, 6.806001760669816
3.625206985644356, 6.063021171133226
5.215046627502297, 6.712596476649763
4.414143726548529, 6.887835887767697
6.393038554081394, 5.674471597319774
5.496285849089566, 5.53237716737588
6.908123843082129, 5.967030281425288
3.8964351038477374, 5.535748593847106
4.583350196483538, 6.304588235684175
3.817117139044033, 5.965673460250074
5.462936471414195, 7.243954919979997
6.111384441339025, 5.495122941294857
4.558299218695082, 6.455258770816051
4.323982178985573, 5.8521919716442286
4.761697853931951, 6.300730650108587
5.8054618185007865, 5.75510199846003
4.538852412927254, 5.94906663624603
6.034027178295783, 5.773419877165555
5.8663170520397045, 5.840109222743348
5.177601029772358, 6.364675726639173
6.127065665719842, 6.179353884316773
4.191341560380785, 6.244857072714955
3.9485077945426887, 4.647429284821258
5.382617301733022, 6.470071224056902
4.87868288367742, 5.845564395526675
6.06607645946831, 6.7768068955211636
4.522779223898089, 6.203623839131956
3.535283033857587, 6.487954412661386
5.423146102927968, 6.220461118716965
4.97497548754984, 5.118529270155857
5.540248286650393, 7.048855080585392
5.133599838992412, 6.1777771932904795
4.71222073756489, 6.564536521394371
4.8712817768946035, 6.836453039061626
3.893701364090953, 6.669407246659667
6.2734442018863685, 6.155618800633243
6.93659415815564, 6.795762405717465
4.109475273146081, 5.221012185624615
5.018483867244245, 6.254579067990204
6.0134030487305985, 5.020147159304393
4.4321202415466825, 6.206769084211321
5.748872277020017, 6.319649432663672
5.300355053060243, 4.627598390274815
5.268770687298932, 6.324754534529924
4.806612104757427, 5.202838302496317
5.695589429855665, 6.096172902802935
5.479957392502938, 6.593352219230369
3.965830982439611, 5.577436488689918
5.426528341777237, 4.390469847359908
3.0639244423325755, 5.755128947870941
5.183874785855326, 6.523012640516942
6.588082555880675, 4.684707850456484
4.912160508375219, 6.057570725404293
5.437953521365308, 6.047450603600205
4.3409939306560155, 5.41225857812574
5.049929458057462, 5.501409039648966
3.9323529163115127, 5.515906158511481
4.930531208173162, 6.549766781316566
4.663056620272967, 6.3030537550598495
5.396225262378802, 4.991404881469849
4.994636873296865, 5.887912100370157
5.424145995453924, 6.1989516662512045
5.58087280640055, 6.764385449941837
3.4208107582319585, 6.618056268151214
5.27675683156796, 5.798157304642662
5.222152508325292, 6.064983865305187
5.26786212085404, 6.056401252900736
5.15163992757615, 5.946912136879033
5.019674987173607, 6.491450894756556
3.99570747037788, 6.084770406150679
5.8733069393637205, 5.378223819381817
5.3247597309088155, 5.380643012724699
3.527713164947187, 5.9281653787432065
4.882325450494731, 6.300845841410301
5.601235017389173, 5.42846655255278
4.228676575047127, 6.512328357776315
5.081386918767128, 6.4797793572985425
4.745356627863343, 5.8265527099699295
5.2628879545703935, 6.492192293988128
4.241187812477855, 5.709689548165136
5.935022007934908, 6.999111707926817
4.610641805551294, 6.056819544592761
5.617423414571662, 5.829189750648818
5.014361126458186, 4.165127887588314
3.9783686656125403, 6.9285366752336355
5.185212280429997, 7.234696099572444
5.869345105870272, 5.306465240838049
3.918484516487175, 4.592068199190638
5.358591787908317, 7.0314915665565385
3.8055895702369664, 6.539783342251962
4.511999077988072, 5.828087464248569
7.13331986980852, 5.907757675273737
5.547714065109298, 6.007304950584353
5.443134602956945, 5.820002126761275
4.27591122139521, 5.336024012689478
3.3961181249893144, 6.4871341847583
5.0171971517433365, 5.544520378753776
4.940314441392774, 5.56613040411598
5.157739210835117, 5.727647645937037
3.472444289657634, 4.450602386066185
5.663128265124891, 5.694363073727206
5.196729822247994, 6.780064952709299
5.1268273995438625, 5.313146825324324
5.26480919613434, 4.193987322082705
4.968533481414621, 4.946635585666613
4.031625373248072, 6.521712206680952
4.064459639903928, 4.976199026478742
5.351981605611514, 4.527015281125763
4.993920612290588, 7.737699138976196
4.110010539825268, 6.208947200647167
3.9384979192947864, 6.420357565579973
5.328222144063537, 6.705241290674415
4.989103586927203, 4.411358542574878
5.454660062492861, 6.475923260786365
5.189496803867607, 4.9622069739426795
6.170674993395263, 5.840685139169731
5.117153607265932, 7.390586808083137
4.7959563601107815, 7.324848227346708
5.1269131786667295, 7.133465699647603
4.457354712084993, 5.752224633639969
6.0679873189743985, 5.598209062387019
5.216440717680487, 5.044932906727898
6.167644283088506, 5.654541574278226
3.766877519747583, 4.86207878401269
4.382366523562428, 5.526326530177446
4.614080998443371, 5.155774207956699
5.539632515875274, 6.907260363307819
4.153976864743876, 5.365141005643009
5.273746399771134, 5.878343593299986
5.408286950524351, 6.832586878658541
4.518393066789368, 6.308951165771141
5.011912367618567, 5.034250513274749
4.97302446510894, 7.082273288892099
3.5182226301953885, 6.488809935428881
4.307383357767581, 5.934389074494838
4.807507651694147, 5.4406488720418595
6.092963161637986, 6.675286562508106
3.8125098073003003, 6.109034355022106
5.448848900985959, 5.552710896089698
5.321607450472959, 5.4959649804367
4.448456151026591, 5.4832280803471605
6.310863028854318, 4.764664377549431
5.360168747008092, 5.082408243662661
4.993712768822395, 7.078379109473799
5.670554824373744, 6.450988018600778
5.520336871923418, 6.372028831140072
4.624150783123652, 6.544259578254151
4.9756240356555885, 5.345055884910815
4.599721187961924, 5.251655545618826
3.9310242651561405, 5.581144258521578
5.924389371984252, 5.728268217299386
6.308968338781346, 6.859602794997739
3.720949466619791, 5.728578706430025
4.954722964009083, 7.0411582071652905
4.57401053419247, 5.975582267161451
5.34454586325851, 6.170383046193556
5.4241456022449785, 6.926050030108082
6.924987946284926, 5.077988195505096
5.212234630181563, 5.354302836024729
4.383736054929259, 6.191789208877838
